job_id,job_title,required_skills,years_experience,salary_usd
AI00406,Principal Data Scientist,"statistics, mathematics, sql, tensorflow",2,85361
AI00407,Computer Vision Engineer,"r, tableau, java",5,80376
AI00408,Principal Data Scientist,"python, computer vision, git",0,45147
AI00409,Computer Vision Engineer,"pytorch, tableau, scala, gcp",4,46236
AI00410,Data Engineer,"linux, pytorch, git, gcp, java",3,72594
AI00411,Head of AI,"git, linux, python",5,119767
AI00412,Machine Learning Researcher,"pytorch, spark, sql",15,141385
AI00413,Autonomous Systems Engineer,"pytorch, java, tableau, gcp, azure",12,231393
AI00414,AI Software Engineer,"nlp, python, scala",1,58405
AI00415,Robotics Engineer,"docker, mlops, python, spark, nlp",1,60440
AI00416,Head of AI,"sql, java, linux",9,195647
AI00417,Data Analyst,"python, tensorflow, aws, mlops",12,298418
AI00418,Research Scientist,"kubernetes, spark, pytorch",6,182777
AI00419,AI Research Scientist,"r, nlp, python",3,87006
AI00420,Machine Learning Engineer,"sql, computer vision, aws, pytorch, gcp",1,69827
AI00421,NLP Engineer,"gcp, linux, python, tensorflow, java",12,206945
AI00422,Autonomous Systems Engineer,"hadoop, deep learning, statistics, azure",1,99795
AI00423,AI Software Engineer,"git, sql, python, tensorflow",4,114667
AI00424,Robotics Engineer,"hadoop, pytorch, linux",4,128576
AI00425,ML Ops Engineer,"spark, hadoop, gcp, deep learning, statistics",1,60097
AI00426,Autonomous Systems Engineer,"java, gcp, sql, mlops",3,101978
AI00427,AI Research Scientist,"kubernetes, java, scala, computer vision",13,353726
AI00428,AI Architect,"pytorch, kubernetes, linux, computer vision",18,95186
AI00429,AI Specialist,"sql, python, gcp, r",8,133855
AI00430,Head of AI,"mlops, r, tableau",9,162221
AI00431,ML Ops Engineer,"docker, python, tensorflow, statistics, pytorch",19,124709
AI00432,Data Scientist,"pytorch, kubernetes, mathematics, gcp, linux",0,58778
AI00433,AI Consultant,"java, pytorch, tensorflow",3,59227
AI00434,NLP Engineer,"sql, r, linux, aws, tensorflow",11,191741
AI00435,Computer Vision Engineer,"nlp, r, hadoop, tensorflow, spark",14,125762
AI00436,AI Software Engineer,"deep learning, hadoop, r",4,100678
AI00437,Machine Learning Engineer,"python, spark, docker, aws",9,117568
AI00438,Autonomous Systems Engineer,"scala, python, nlp",17,134632
AI00439,Robotics Engineer,"pytorch, deep learning, computer vision, nlp",2,106560
AI00440,AI Software Engineer,"docker, tensorflow, aws",1,94044
AI00441,AI Research Scientist,"sql, git, statistics, pytorch, java",6,79076
AI00442,AI Software Engineer,"git, azure, java",19,198743
AI00443,Deep Learning Engineer,"java, linux, data visualization, r",8,97175
AI00444,AI Architect,"java, python, data visualization, kubernetes",2,64832
AI00445,Data Engineer,"python, tensorflow, computer vision, hadoop, kubernetes",5,143835
AI00446,Data Scientist,"tensorflow, python, tableau, hadoop",9,181246
AI00447,Principal Data Scientist,"docker, sql, gcp, scala, git",2,46950
AI00448,AI Consultant,"java, hadoop, aws, mathematics, deep learning",7,84808
AI00449,AI Architect,"linux, aws, git, python",7,153304
AI00450,Data Analyst,"python, data visualization, mathematics",14,187668
AI00451,AI Specialist,"python, tensorflow, linux, java, kubernetes",4,72769
AI00452,Research Scientist,"docker, git, mlops",10,222757
AI00453,Data Engineer,"mathematics, scala, nlp, sql",11,160302
AI00454,NLP Engineer,"pytorch, scala, python",2,78913
AI00455,Research Scientist,"aws, mathematics, nlp, linux",18,226519
AI00456,Research Scientist,"sql, data visualization, mlops, java",8,175559
AI00457,Computer Vision Engineer,"azure, kubernetes, docker, computer vision, spark",6,141569
AI00458,NLP Engineer,"kubernetes, scala, mathematics, nlp",7,164894
AI00459,Data Analyst,"deep learning, hadoop, nlp",4,88878
AI00460,ML Ops Engineer,"azure, python, nlp, git, tensorflow",6,101624
AI00461,Head of AI,"python, tensorflow, scala",3,84728
AI00462,Research Scientist,"azure, scala, statistics",17,97260
AI00463,Machine Learning Researcher,"kubernetes, aws, deep learning, r, spark",4,69936
AI00464,Data Engineer,"computer vision, mlops, docker, azure",3,75400
AI00465,ML Ops Engineer,"aws, pytorch, tableau, computer vision",0,107195
AI00466,Data Scientist,"hadoop, mathematics, scala, pytorch",8,75537
AI00467,AI Research Scientist,"statistics, scala, spark, java, azure",2,109409
AI00468,AI Consultant,"java, deep learning, sql, mlops",0,49641
AI00469,Machine Learning Researcher,"linux, git, java, python, pytorch",0,60830
AI00470,Machine Learning Engineer,"sql, aws, data visualization, nlp, java",1,48516
AI00471,Computer Vision Engineer,"gcp, spark, tensorflow, kubernetes",9,98740
AI00472,Data Scientist,"aws, sql, git",12,109279
AI00473,Deep Learning Engineer,"aws, deep learning, sql",2,103692
AI00474,Machine Learning Researcher,"azure, r, tableau, java",3,110492
AI00475,Data Scientist,"pytorch, sql, python, r",10,226973
AI00476,Autonomous Systems Engineer,"gcp, sql, kubernetes, r, pytorch",6,171987
AI00477,AI Consultant,"git, gcp, mlops, deep learning, statistics",6,173054
AI00478,Autonomous Systems Engineer,"sql, hadoop, pytorch, tableau, statistics",2,73669
AI00479,AI Architect,"git, python, pytorch",2,98984
AI00480,Data Scientist,"pytorch, aws, java, tableau",2,101933
AI00481,AI Product Manager,"pytorch, nlp, tableau, computer vision",6,107603
AI00482,Robotics Engineer,"pytorch, kubernetes, computer vision",7,116150
AI00483,AI Product Manager,"computer vision, sql, nlp, hadoop, tensorflow",13,170702
AI00484,Data Scientist,"spark, tensorflow, java, nlp, deep learning",14,149281
AI00485,Data Scientist,"python, git, tensorflow, java",1,43707
AI00486,AI Software Engineer,"r, sql, spark",4,85131
AI00487,AI Specialist,"kubernetes, pytorch, git",9,85625
AI00488,Computer Vision Engineer,"kubernetes, git, azure, gcp",6,127955
AI00489,NLP Engineer,"scala, python, sql, gcp",0,53707
AI00490,Deep Learning Engineer,"java, kubernetes, docker",12,152266
AI00491,Principal Data Scientist,"kubernetes, nlp, python",3,104315
AI00492,AI Product Manager,"python, tensorflow, azure, pytorch, deep learning",2,49234
AI00493,Principal Data Scientist,"mathematics, nlp, deep learning, python",8,104397
AI00494,Data Analyst,"r, data visualization, git, gcp",8,117198
AI00495,Machine Learning Engineer,"aws, spark, data visualization, linux",0,63395
AI00496,AI Specialist,"scala, r, sql, nlp, java",0,77545
AI00497,AI Software Engineer,"spark, pytorch, tensorflow, scala",9,161796
AI00498,Data Analyst,"pytorch, gcp, data visualization, deep learning, azure",10,217701
AI00499,Deep Learning Engineer,"deep learning, data visualization, mlops, linux",8,128702
AI00500,Machine Learning Engineer,"python, gcp, data visualization",0,63866
AI00501,Data Scientist,"pytorch, tableau, gcp",8,171813
AI00502,Research Scientist,"python, data visualization, tensorflow, gcp",19,138694
AI00503,Autonomous Systems Engineer,"gcp, kubernetes, mlops, data visualization",2,130454
AI00504,Head of AI,"git, pytorch, spark, nlp, computer vision",5,145190
AI00505,ML Ops Engineer,"python, git, computer vision, tensorflow",4,47965
AI00506,Data Scientist,"python, pytorch, r",0,61289
AI00507,Computer Vision Engineer,"deep learning, docker, java",9,73637
AI00508,AI Architect,"gcp, scala, java, sql, deep learning",0,64826
AI00509,NLP Engineer,"python, data visualization, kubernetes, tensorflow, computer vision",18,146600
AI00510,AI Software Engineer,"git, r, scala, kubernetes",9,172271
AI00511,AI Specialist,"aws, kubernetes, nlp",19,156725
AI00512,Robotics Engineer,"hadoop, git, pytorch, azure, tensorflow",1,94680
AI00513,Data Analyst,"aws, linux, tensorflow, git",6,92035
AI00514,Data Engineer,"data visualization, mlops, python, tensorflow",6,77042
AI00515,Machine Learning Engineer,"kubernetes, java, nlp, tableau, hadoop",19,272652
AI00516,AI Product Manager,"data visualization, pytorch, tableau",2,117510
AI00517,NLP Engineer,"deep learning, git, data visualization",0,80985
AI00518,AI Architect,"git, python, nlp, linux",3,61352
AI00519,AI Research Scientist,"sql, linux, docker, tableau",5,77636
AI00520,Research Scientist,"spark, statistics, sql, python",6,214326
AI00521,Data Scientist,"kubernetes, java, mathematics, tensorflow, r",4,71473
AI00522,Head of AI,"pytorch, docker, aws, linux, java",2,48920
AI00523,Data Engineer,"mathematics, sql, mlops",4,63273
AI00524,AI Product Manager,"python, scala, tensorflow, spark, gcp",12,134087
AI00525,Deep Learning Engineer,"git, python, kubernetes",9,142446
AI00526,AI Specialist,"mlops, pytorch, git",9,159755
AI00527,Computer Vision Engineer,"java, spark, nlp, hadoop, python",13,188034
AI00528,Data Scientist,"r, python, data visualization, tensorflow",9,125153
AI00529,Machine Learning Engineer,"hadoop, python, computer vision",11,146076
AI00530,Principal Data Scientist,"pytorch, kubernetes, r",5,140113
AI00531,AI Software Engineer,"kubernetes, data visualization, gcp, mlops, pytorch",0,73269
AI00532,AI Software Engineer,"nlp, tableau, azure, r",3,103806
AI00533,Principal Data Scientist,"hadoop, python, git",7,103370
AI00534,Machine Learning Engineer,"python, sql, hadoop, computer vision",13,142657
AI00535,Research Scientist,"gcp, git, mlops, kubernetes",10,291226
AI00536,Data Scientist,"python, git, tensorflow",0,65226
AI00537,AI Specialist,"r, tableau, python, statistics, deep learning",0,108886
AI00538,Computer Vision Engineer,"pytorch, tableau, azure, nlp",17,271344
AI00539,Data Scientist,"mlops, r, data visualization",7,171571
AI00540,Data Engineer,"scala, hadoop, spark",9,82918
AI00541,AI Product Manager,"gcp, java, mathematics, kubernetes",17,136651
AI00542,AI Software Engineer,"pytorch, python, aws",17,237637
AI00543,AI Consultant,"azure, aws, gcp, tableau",0,59160
AI00544,Research Scientist,"aws, python, tableau",0,49162
AI00545,Robotics Engineer,"linux, aws, java, spark, deep learning",5,83663
AI00546,Machine Learning Engineer,"java, tensorflow, spark",0,35782
AI00547,Machine Learning Engineer,"spark, gcp, r, hadoop, data visualization",8,115383
AI00548,Head of AI,"sql, pytorch, tableau, statistics, mathematics",1,54121
AI00549,AI Software Engineer,"computer vision, pytorch, sql, java, r",17,135272
AI00550,Machine Learning Engineer,"linux, tableau, mathematics, pytorch, data visualization",0,46323
AI00551,Deep Learning Engineer,"kubernetes, linux, computer vision, tableau, deep learning",2,70013
AI00552,Data Scientist,"sql, linux, pytorch",3,97749
AI00553,AI Consultant,"kubernetes, linux, nlp, docker, deep learning",7,137427
AI00554,Robotics Engineer,"python, statistics, azure, gcp, tensorflow",15,160234
AI00555,Computer Vision Engineer,"java, linux, nlp, mathematics",12,286216
AI00556,Head of AI,"nlp, pytorch, spark, tensorflow",4,80478
AI00557,Robotics Engineer,"aws, java, mlops, r, sql",9,144224
AI00558,ML Ops Engineer,"tensorflow, mathematics, data visualization, git, statistics",7,151942
AI00559,AI Software Engineer,"tableau, tensorflow, linux, python",0,81319
AI00560,Data Engineer,"deep learning, gcp, python",18,259184
AI00561,AI Specialist,"java, computer vision, aws, mlops, hadoop",11,105668
AI00562,AI Architect,"java, deep learning, tableau, scala, tensorflow",14,223289
AI00563,Research Scientist,"aws, nlp, python, azure",4,62692
AI00564,AI Research Scientist,"spark, aws, pytorch, mathematics, nlp",0,70084
AI00565,Computer Vision Engineer,"tableau, aws, hadoop",1,69418
AI00566,Data Engineer,"tensorflow, docker, pytorch",11,153083
AI00567,Machine Learning Engineer,"mathematics, deep learning, java",15,201269
AI00568,AI Software Engineer,"hadoop, gcp, tableau, r, git",19,148214
AI00569,Data Scientist,"docker, scala, computer vision, linux",4,97454
AI00570,Autonomous Systems Engineer,"pytorch, nlp, sql, mathematics",7,130864
AI00571,Head of AI,"python, tensorflow, statistics, scala, git",9,137934
AI00572,AI Architect,"kubernetes, aws, scala, spark",12,313205
AI00573,AI Architect,"git, mathematics, tableau, hadoop",4,83357
AI00574,Head of AI,"git, computer vision, mlops, python",9,109917
AI00575,Head of AI,"tableau, git, python, tensorflow, scala",6,115301
AI00576,AI Consultant,"hadoop, docker, mlops",0,53116
AI00577,AI Product Manager,"mathematics, data visualization, python, sql, spark",0,46556
AI00578,Computer Vision Engineer,"spark, sql, python",5,160078
AI00579,Head of AI,"sql, python, azure, docker, nlp",18,111371
AI00580,AI Consultant,"java, mlops, scala, deep learning",0,64072
AI00581,Head of AI,"python, kubernetes, computer vision, gcp",19,120586
AI00582,Machine Learning Researcher,"java, r, tableau, computer vision",12,182856
AI00583,AI Software Engineer,"python, tensorflow, git",1,43117
AI00584,Machine Learning Engineer,"java, r, pytorch, mathematics",6,148848
AI00585,Data Analyst,"git, spark, statistics, mlops, mathematics",0,49630
AI00586,Autonomous Systems Engineer,"sql, java, python",2,112595
AI00587,Research Scientist,"data visualization, sql, hadoop",1,49185
AI00588,AI Software Engineer,"scala, data visualization, python, mlops, azure",3,87531
AI00589,AI Consultant,"r, kubernetes, spark, scala",12,139122
AI00590,Data Scientist,"linux, tableau, scala, aws, data visualization",17,162476
AI00591,AI Product Manager,"docker, pytorch, sql, mathematics",1,106583
AI00592,Head of AI,"git, linux, kubernetes, statistics, python",14,160883
AI00593,Autonomous Systems Engineer,"python, pytorch, r, hadoop, docker",11,138000
AI00594,Data Scientist,"tensorflow, hadoop, data visualization, git, mathematics",0,47999
AI00595,Machine Learning Researcher,"git, nlp, deep learning, linux, kubernetes",10,261332
AI00596,AI Product Manager,"mathematics, python, kubernetes",8,117075
AI00597,Data Analyst,"linux, scala, nlp, hadoop",3,97771
AI00598,AI Specialist,"spark, hadoop, pytorch",1,79627
AI00599,Computer Vision Engineer,"linux, spark, mathematics, hadoop",15,133019
AI00600,Computer Vision Engineer,"hadoop, spark, linux",13,216253
AI00601,AI Architect,"python, linux, hadoop",3,73822
AI00602,Data Analyst,"gcp, mathematics, git, pytorch",15,169842
AI00603,AI Consultant,"deep learning, computer vision, tableau, kubernetes",2,97370
AI00604,Research Scientist,"kubernetes, tableau, docker, scala",0,106332
AI00605,AI Architect,"python, docker, sql, aws, scala",5,146023
AI00606,AI Software Engineer,"scala, tensorflow, deep learning",15,167210
AI00607,Research Scientist,"r, sql, pytorch, mathematics, deep learning",2,46796
AI00608,ML Ops Engineer,"git, statistics, python",1,87462
AI00609,AI Software Engineer,"java, spark, azure, sql, deep learning",1,45441
AI00610,NLP Engineer,"python, hadoop, tensorflow",9,102462
AI00611,AI Architect,"deep learning, pytorch, tableau",2,140104
AI00612,Machine Learning Engineer,"sql, pytorch, tableau",3,90291
AI00613,AI Software Engineer,"r, tableau, gcp, mlops",10,303636
AI00614,Data Scientist,"python, gcp, scala, tableau, git",1,99041
AI00615,ML Ops Engineer,"statistics, nlp, python, kubernetes",1,42279
AI00616,AI Architect,"kubernetes, sql, mlops, gcp, docker",7,65919
AI00617,AI Specialist,"git, scala, gcp, kubernetes, aws",6,101235
AI00618,Machine Learning Researcher,"java, pytorch, tableau, mlops, kubernetes",4,109969
AI00619,Robotics Engineer,"sql, java, gcp, data visualization, computer vision",12,115496
AI00620,AI Consultant,"scala, pytorch, sql, data visualization, tensorflow",18,224280
AI00621,Principal Data Scientist,"pytorch, data visualization, spark",2,50915
AI00622,AI Specialist,"pytorch, mathematics, tensorflow, hadoop, nlp",9,131250
AI00623,Head of AI,"computer vision, sql, data visualization",5,76339
AI00624,AI Architect,"scala, sql, gcp, tensorflow",0,70128
AI00625,NLP Engineer,"linux, python, mathematics",9,123728
AI00626,Autonomous Systems Engineer,"mlops, java, python, linux, r",4,72448
AI00627,Principal Data Scientist,"kubernetes, python, tensorflow",7,90172
AI00628,Data Scientist,"azure, gcp, java, kubernetes",4,133372
AI00629,Robotics Engineer,"python, azure, statistics, gcp",8,215554
AI00630,Principal Data Scientist,"java, gcp, python, mathematics, nlp",15,349562
AI00631,AI Product Manager,"python, tableau, linux",19,137181
AI00632,Computer Vision Engineer,"gcp, git, pytorch",0,61587
AI00633,ML Ops Engineer,"mathematics, java, spark",14,151385
AI00634,Machine Learning Researcher,"scala, linux, r",7,109757
AI00635,Data Analyst,"tensorflow, aws, linux",6,176838
AI00636,Deep Learning Engineer,"spark, r, python",3,92318
