job_id,job_title,salary_usd,salary_currency,experience_level,employment_type,company_location,company_size,employee_residence,remote_ratio,required_skills,education_required,years_experience,industry,posting_date,application_deadline,job_description_length,benefits_score,company_name,salary_local
AI00137,Robotics Engineer,172916,USD,SE,PT,Norway,S,India,100,"Computer Vision, SQL, PyTorch, Java",Bachelor,8,Manufacturing,2024-12-29,2025-01-15,1630,7.6,Smart Analytics,136858
AI00138,Machine Learning Engineer,324557,USD,EX,FT,Denmark,L,Denmark,100,"Hadoop, Python, Git, TensorFlow",PhD,11,Telecommunications,2024-11-06,2024-11-24,1209,7.3,Machine Intelligence Group,91911
AI00139,AI Consultant,73894,EUR,MI,CT,France,M,France,50,"PyTorch, Statistics, MLOps, Kubernetes, Computer Vision",Bachelor,4,Consulting,2024-08-08,2024-09-12,1070,5.2,Digital Transformation LLC,210860
AI00140,Principal Data Scientist,122598,USD,SE,FT,Sweden,S,India,50,"Linux, AWS, Computer Vision, Deep Learning",Associate,9,Media,2025-01-05,2025-02-13,1181,5.2,Digital Transformation LLC,127673
AI00141,Data Scientist,94478,USD,MI,FL,Denmark,S,Denmark,100,"PyTorch, TensorFlow, Hadoop, Python",PhD,4,Retail,2024-05-24,2024-06-25,506,8.4,Algorithmic Solutions,154289
AI00142,Autonomous Systems Engineer,53088,USD,EN,PT,Austria,M,Austria,50,"GCP, Kubernetes, Computer Vision, Deep Learning, SQL",PhD,1,Finance,2025-04-12,2025-06-13,2090,9.0,Machine Intelligence Group,54887
AI00143,Machine Learning Researcher,116012,USD,MI,FT,Denmark,M,Australia,0,"SQL, MLOps, Python",Master,3,Automotive,2024-09-23,2024-10-30,657,7.9,Predictive Systems,89332
AI00144,Deep Learning Engineer,35593,USD,EN,CT,China,S,China,0,"Python, Hadoop, Deep Learning",Bachelor,0,Media,2024-03-09,2024-04-07,1812,6.3,AI Innovations,118239
AI00145,AI Product Manager,149053,USD,EX,FT,Austria,S,Austria,0,"GCP, Linux, R, Hadoop",Master,17,Media,2024-11-17,2024-12-26,652,5.5,Smart Analytics,11408650
AI00146,Principal Data Scientist,88230,USD,MI,FT,Austria,L,Austria,0,"TensorFlow, Git, Azure, Python",Associate,4,Education,2024-05-22,2024-07-27,1984,7.6,DeepTech Ventures,204768
AI00147,AI Research Scientist,224919,USD,EX,FL,Australia,M,Switzerland,100,"Kubernetes, Deep Learning, PyTorch",Associate,19,Education,2024-12-02,2025-01-24,911,5.7,TechCorp Inc,121201
AI00148,Machine Learning Researcher,220439,EUR,EX,PT,Netherlands,S,Netherlands,100,"SQL, Data Visualization, GCP, Deep Learning, MLOps",Associate,12,Manufacturing,2024-03-30,2024-04-15,1795,9.9,TechCorp Inc,63062
AI00149,NLP Engineer,48861,USD,EN,PT,Finland,S,Finland,100,"GCP, Python, Computer Vision, Git",Bachelor,0,Healthcare,2024-07-04,2024-08-11,1031,8.1,DeepTech Ventures,8876010
AI00150,AI Specialist,115841,USD,SE,FL,United States,S,United States,0,"TensorFlow, Kubernetes, Deep Learning",PhD,7,Healthcare,2024-10-25,2024-12-11,1446,7.2,Quantum Computing Inc,18873800
AI00151,NLP Engineer,57266,USD,MI,FL,Ireland,M,Ireland,0,"Computer Vision, PyTorch, Linux, TensorFlow",Bachelor,3,Media,2024-08-11,2024-08-26,1075,7.3,Neural Networks Co,58331
AI00152,Deep Learning Engineer,66384,USD,MI,CT,Australia,S,Israel,0,"Git, Tableau, Hadoop, Computer Vision",Associate,2,Government,2024-04-21,2024-05-24,1421,9.1,Autonomous Tech,107025
AI00153,Data Analyst,184637,USD,EX,PT,Sweden,S,Sweden,100,"R, SQL, Data Visualization",Bachelor,11,Government,2024-05-23,2024-07-09,2292,5.5,Machine Intelligence Group,187740
AI00154,AI Research Scientist,92445,EUR,MI,CT,Netherlands,M,Finland,50,"Linux, Python, Scala, Docker",Bachelor,4,Technology,2024-10-22,2024-12-24,826,9.2,DataVision Ltd,79056
AI00155,Machine Learning Researcher,57388,USD,EN,FL,Canada,L,Canada,0,"Python, GCP, TensorFlow",Associate,1,Consulting,2024-01-12,2024-02-12,1684,8.3,Smart Analytics,249318
AI00156,Head of AI,53374,USD,MI,PT,China,M,China,0,"Docker, Deep Learning, R",PhD,2,Government,2024-06-22,2024-07-31,2224,9.5,Algorithmic Solutions,83683
AI00157,AI Research Scientist,95716,USD,SE,CT,Finland,S,Finland,50,"Git, Spark, Azure, Statistics",PhD,6,Media,2024-03-19,2024-04-05,1811,7.4,Digital Transformation LLC,107869
AI00158,NLP Engineer,157091,USD,MI,FL,Norway,L,Norway,0,"Python, Java, Kubernetes, SQL, NLP",PhD,2,Transportation,2025-03-04,2025-03-24,1002,7.7,DataVision Ltd,73528
AI00159,ML Ops Engineer,204144,USD,SE,FL,Norway,L,Norway,100,"Hadoop, Mathematics, Linux",PhD,8,Telecommunications,2024-12-12,2025-01-03,1663,9.5,Autonomous Tech,47642
AI00160,AI Software Engineer,190314,EUR,EX,CT,Netherlands,M,Netherlands,100,"GCP, Computer Vision, Scala, AWS, Linux",PhD,12,Government,2024-05-23,2024-07-22,521,9.9,Digital Transformation LLC,152946
AI00161,Principal Data Scientist,198403,USD,EX,FL,Denmark,M,Israel,50,"Data Visualization, SQL, Scala",Associate,15,Media,2024-03-14,2024-04-21,944,9.1,Digital Transformation LLC,141359
AI00162,Research Scientist,153040,USD,SE,CT,Canada,L,Canada,50,"SQL, Tableau, Statistics, GCP",Bachelor,7,Manufacturing,2024-06-25,2024-08-23,1112,8.2,Autonomous Tech,57299
AI00163,AI Software Engineer,51898,USD,MI,FL,Israel,S,Israel,0,"Deep Learning, Python, NLP",Associate,2,Consulting,2024-10-05,2024-11-26,721,8.9,Machine Intelligence Group,221055
AI00164,AI Architect,115191,EUR,SE,FL,Germany,S,Netherlands,0,"R, AWS, Git, Tableau",Associate,7,Education,2024-07-10,2024-09-04,2362,5.7,Advanced Robotics,81115
AI00165,ML Ops Engineer,170139,USD,SE,PT,United States,L,Denmark,50,"Python, Spark, Hadoop",Bachelor,5,Technology,2025-01-30,2025-03-27,578,9.6,Future Systems,53570
AI00166,ML Ops Engineer,63860,USD,EN,CT,Canada,L,Canada,100,"Linux, TensorFlow, GCP, Docker, Azure",Master,0,Gaming,2024-08-02,2024-09-28,2424,9.5,Autonomous Tech,123026
AI00167,NLP Engineer,125152,USD,MI,CT,Norway,M,Norway,100,"TensorFlow, Docker, AWS, Spark",PhD,3,Retail,2024-08-11,2024-08-31,2348,6.6,Smart Analytics,69744
AI00168,AI Software Engineer,61572,USD,EN,CT,South Korea,L,South Korea,50,"Linux, Azure, Kubernetes",Bachelor,0,Healthcare,2024-07-19,2024-09-08,2485,7.1,DataVision Ltd,114866
AI00169,Head of AI,101054,EUR,MI,CT,Germany,M,Israel,50,"Statistics, Tableau, Java, Data Visualization, NLP",Master,3,Transportation,2024-01-06,2024-02-26,986,8.5,Autonomous Tech,143037
AI00170,Data Engineer,145355,USD,EX,CT,Canada,S,Canada,100,"Spark, Linux, AWS, Deep Learning",Master,13,Media,2024-08-25,2024-09-12,685,9.6,DeepTech Ventures,84801
AI00171,Deep Learning Engineer,183484,USD,EX,FT,Singapore,S,Singapore,100,"Scala, Data Visualization, TensorFlow, Mathematics, Java",Master,19,Gaming,2024-11-20,2025-01-01,834,7.7,Autonomous Tech,85438
AI00172,AI Product Manager,111997,USD,MI,CT,Singapore,L,Singapore,100,"PyTorch, Scala, Hadoop, Docker, Computer Vision",PhD,2,Technology,2025-03-15,2025-04-14,1535,6.6,Neural Networks Co,80311
AI00173,AI Specialist,214195,GBP,EX,PT,United Kingdom,M,Sweden,100,"Tableau, GCP, Python",Bachelor,19,Manufacturing,2025-03-13,2025-04-11,1254,5.2,Smart Analytics,136222
AI00174,AI Software Engineer,93211,USD,SE,PT,India,M,United Kingdom,50,"Python, TensorFlow, GCP, Java",Master,9,Manufacturing,2025-01-08,2025-02-03,1474,9.3,Machine Intelligence Group,137017
AI00175,Deep Learning Engineer,82209,EUR,EN,PT,Germany,L,Germany,100,"Statistics, TensorFlow, Python",Master,1,Transportation,2024-11-09,2024-12-23,859,7.0,Smart Analytics,74172
AI00176,AI Software Engineer,149669,EUR,SE,PT,Germany,M,Germany,50,"Scala, Hadoop, Azure",Associate,9,Retail,2024-11-01,2024-11-23,2291,6.2,Predictive Systems,105632
AI00177,AI Software Engineer,56825,USD,MI,PT,China,M,China,50,"Linux, Azure, Git, Deep Learning, Spark",Associate,3,Government,2024-07-11,2024-08-02,2301,9.5,AI Innovations,116370
AI00178,Research Scientist,131635,USD,MI,FT,Denmark,L,Denmark,50,"Kubernetes, Git, GCP, NLP",PhD,2,Manufacturing,2024-03-10,2024-04-16,715,8.2,TechCorp Inc,102319
AI00179,NLP Engineer,163843,USD,SE,FL,Norway,L,Norway,50,"Scala, Python, Data Visualization, Kubernetes, Statistics",PhD,7,Telecommunications,2024-09-20,2024-10-23,1723,8.5,Algorithmic Solutions,110536
AI00180,AI Consultant,73281,USD,MI,CT,India,L,India,0,"Deep Learning, Azure, Python",Bachelor,2,Technology,2025-01-28,2025-02-21,1753,5.5,Cloud AI Solutions,176372
AI00181,Principal Data Scientist,51907,USD,MI,CT,South Korea,M,South Korea,50,"Statistics, AWS, Java, PyTorch",Associate,3,Technology,2024-10-07,2024-12-06,1290,8.3,DataVision Ltd,49394
AI00182,NLP Engineer,178240,EUR,EX,FL,Netherlands,S,Netherlands,50,"Python, Spark, TensorFlow",Bachelor,12,Real Estate,2024-06-01,2024-07-15,2461,8.5,Autonomous Tech,39802
AI00183,Machine Learning Researcher,83226,USD,SE,FT,Ireland,S,Israel,0,"SQL, Docker, Linux, GCP",Master,7,Technology,2024-11-19,2025-01-02,1227,7.9,Advanced Robotics,125277
AI00184,AI Product Manager,46995,USD,EN,FT,Austria,S,Austria,100,"PyTorch, NLP, MLOps, Azure",Master,1,Finance,2024-07-07,2024-08-01,1212,5.9,DataVision Ltd,118122
AI00185,AI Research Scientist,275296,USD,EX,FT,Switzerland,L,Switzerland,0,"Docker, Azure, NLP",Associate,14,Transportation,2024-02-06,2024-03-14,1483,7.0,DataVision Ltd,101554
AI00186,Deep Learning Engineer,300422,USD,EX,PT,Denmark,M,India,100,"Python, TensorFlow, R",Bachelor,11,Education,2024-09-30,2024-11-18,2385,9.9,Machine Intelligence Group,60406
AI00187,AI Product Manager,116704,USD,MI,CT,Canada,L,Canada,100,"SQL, PyTorch, NLP, Data Visualization",Bachelor,2,Finance,2024-03-30,2024-04-15,1540,9.8,Autonomous Tech,64973
AI00188,AI Specialist,98422,USD,EN,PT,United States,L,United States,0,"Java, Python, Mathematics",PhD,0,Transportation,2024-05-23,2024-07-07,673,9.4,Cloud AI Solutions,105546
AI00189,Machine Learning Researcher,210249,USD,EX,PT,Norway,M,Singapore,100,"Mathematics, Docker, Deep Learning",Master,15,Gaming,2024-12-20,2025-02-15,1219,6.4,Machine Intelligence Group,357875
AI00190,NLP Engineer,67708,USD,MI,FL,South Korea,S,France,0,"NLP, R, Scala, Computer Vision, Azure",Master,3,Manufacturing,2024-06-10,2024-07-20,1393,7.6,Algorithmic Solutions,61953
AI00191,Data Engineer,95796,USD,EX,FL,Austria,S,Austria,100,"Python, TensorFlow, Scala, AWS",Master,13,Consulting,2024-10-15,2024-12-25,1933,5.8,Advanced Robotics,236982
AI00192,Head of AI,229098,USD,EX,PT,Denmark,L,China,50,"PyTorch, SQL, Kubernetes, Git, Java",Master,17,Government,2024-02-01,2024-03-25,2004,8.5,Predictive Systems,76673
AI00193,ML Ops Engineer,134300,USD,EX,CT,Ireland,S,Ireland,50,"Java, Python, Deep Learning, Statistics",Master,11,Education,2024-07-14,2024-09-16,2111,5.0,Predictive Systems,12098240
AI00194,AI Specialist,74408,USD,EN,CT,Australia,M,Norway,100,"TensorFlow, Docker, R, NLP, Java",Associate,1,Automotive,2024-08-07,2024-09-24,1036,7.9,Machine Intelligence Group,182964
AI00195,AI Architect,201971,EUR,EX,FT,Netherlands,M,Australia,0,"Java, Scala, Tableau",PhD,13,Technology,2024-07-17,2024-09-11,991,6.8,Future Systems,227875
AI00196,AI Software Engineer,180764,EUR,EX,CT,France,S,France,100,"GCP, TensorFlow, Data Visualization",Master,17,Gaming,2025-02-17,2025-03-16,1244,7.6,AI Innovations,73235
AI00197,Principal Data Scientist,49644,USD,EN,CT,China,L,Canada,100,"Linux, PyTorch, TensorFlow, Azure, Python",Bachelor,0,Finance,2025-02-15,2025-03-26,2266,5.5,Future Systems,188454
AI00198,AI Product Manager,89115,USD,SE,CT,South Korea,M,South Korea,50,"MLOps, Python, Linux, NLP",Master,7,Energy,2025-03-22,2025-05-19,684,6.3,Neural Networks Co,66909
AI00199,AI Software Engineer,38540,USD,EN,PT,Austria,S,Austria,0,"Linux, Kubernetes, Spark, Java",Associate,1,Technology,2025-01-29,2025-02-27,2144,7.6,Smart Analytics,152745
AI00200,AI Product Manager,180252,USD,SE,FT,United States,L,United States,50,"TensorFlow, Kubernetes, SQL, Linux, Mathematics",Master,7,Telecommunications,2024-02-14,2024-04-07,1711,6.3,Future Systems,78878
AI00201,Robotics Engineer,56585,EUR,EN,FT,Netherlands,S,Netherlands,0,"MLOps, Java, AWS, NLP, PyTorch",Master,1,Gaming,2024-10-25,2024-11-13,1647,6.1,Cloud AI Solutions,37177
AI00202,AI Specialist,103942,USD,SE,FL,Sweden,M,Sweden,0,"Statistics, Python, TensorFlow",PhD,5,Education,2025-02-07,2025-03-06,1636,5.5,Smart Analytics,85505
AI00203,Autonomous Systems Engineer,176009,GBP,SE,FL,United Kingdom,L,United Kingdom,50,"PyTorch, SQL, TensorFlow, Git, Azure",Bachelor,9,Automotive,2024-02-25,2024-03-31,2270,6.6,Quantum Computing Inc,96581
AI00204,AI Specialist,59056,USD,MI,CT,Ireland,M,Ireland,50,"Scala, SQL, Deep Learning, Statistics, GCP",Associate,2,Healthcare,2024-08-23,2024-10-18,2262,6.0,Predictive Systems,164492
AI00205,AI Consultant,76940,USD,MI,FT,Austria,M,Austria,0,"AWS, Scala, Docker",Associate,3,Transportation,2025-03-29,2025-05-31,1948,7.5,Cognitive Computing,12664960
AI00206,Machine Learning Engineer,110341,GBP,SE,CT,United Kingdom,M,Canada,0,"Spark, Kubernetes, Mathematics",PhD,7,Retail,2025-03-20,2025-05-08,2231,5.6,Smart Analytics,225799
AI00207,Data Scientist,102922,GBP,MI,FL,United Kingdom,L,United Kingdom,0,"Python, SQL, Git",Associate,4,Government,2024-06-14,2024-07-05,773,7.4,Digital Transformation LLC,83453
AI00208,Machine Learning Researcher,44130,USD,EN,FT,Japan,S,Switzerland,0,"Python, GCP, Docker, Git, Java",Master,0,Technology,2024-11-22,2024-12-20,2330,8.7,DataVision Ltd,50607
AI00209,Data Engineer,128112,USD,SE,CT,Singapore,L,Singapore,100,"Mathematics, Hadoop, Tableau",Associate,5,Telecommunications,2024-11-26,2025-01-20,2129,9.3,Quantum Computing Inc,219875
AI00210,Data Analyst,48892,EUR,EN,CT,France,M,Ireland,100,"Linux, Python, NLP",Bachelor,0,Consulting,2024-10-08,2024-12-09,2296,6.6,DataVision Ltd,93342
AI00211,Research Scientist,127478,GBP,MI,CT,United Kingdom,L,United Kingdom,50,"Java, Docker, Hadoop",Master,4,Transportation,2025-03-26,2025-04-29,2495,7.8,DataVision Ltd,84262
AI00212,AI Research Scientist,100524,USD,SE,FL,Finland,M,Finland,0,"Python, Kubernetes, Statistics, TensorFlow",PhD,6,Gaming,2024-03-29,2024-05-25,1274,5.6,TechCorp Inc,193408
AI00213,Deep Learning Engineer,45429,USD,EN,FT,Japan,L,Netherlands,0,"GCP, Deep Learning, Python, MLOps",Associate,0,Gaming,2024-09-14,2024-09-30,1854,6.8,Algorithmic Solutions,63090
AI00214,ML Ops Engineer,62262,USD,MI,FT,Austria,L,France,100,"R, SQL, AWS, MLOps, Data Visualization",Bachelor,4,Healthcare,2025-03-19,2025-04-07,1358,9.4,AI Innovations,39782
AI00215,AI Specialist,68595,USD,MI,FT,China,S,China,50,"Azure, Python, TensorFlow, Data Visualization",Master,4,Manufacturing,2024-01-30,2024-02-29,1954,7.5,Machine Intelligence Group,301144
AI00216,AI Software Engineer,301038,USD,EX,PT,Norway,M,Norway,50,"GCP, Azure, Deep Learning, Spark, SQL",PhD,18,Media,2025-04-15,2025-05-13,1248,5.5,Cognitive Computing,89779
AI00217,Robotics Engineer,46253,USD,EN,CT,China,M,China,0,"MLOps, Data Visualization, Git, TensorFlow, Hadoop",Associate,1,Government,2025-04-15,2025-05-30,854,7.9,DataVision Ltd,124443
AI00218,NLP Engineer,59644,USD,EN,PT,Australia,M,Australia,0,"R, Docker, GCP, Java",Associate,0,Consulting,2024-04-20,2024-05-27,646,8.7,Future Systems,56884
AI00219,Principal Data Scientist,53960,USD,MI,PT,Finland,M,Finland,0,"PyTorch, MLOps, Computer Vision, AWS, Deep Learning",Master,3,Telecommunications,2024-07-15,2024-08-16,1401,9.7,Digital Transformation LLC,155049
AI00220,Computer Vision Engineer,94894,EUR,EN,PT,Netherlands,L,Netherlands,50,"AWS, Hadoop, Python, Scala, Computer Vision",Associate,1,Real Estate,2025-03-02,2025-04-13,1931,8.5,Autonomous Tech,215946
AI00221,Autonomous Systems Engineer,91611,USD,SE,CT,Israel,L,Israel,0,"PyTorch, SQL, Kubernetes",Associate,5,Finance,2024-09-08,2024-11-12,1885,7.0,Digital Transformation LLC,82826
AI00222,NLP Engineer,285880,EUR,EX,FL,Netherlands,L,Canada,50,"SQL, Linux, Tableau, MLOps, Spark",Master,18,Finance,2024-04-15,2024-05-08,1537,9.2,Smart Analytics,84037
AI00223,AI Architect,115263,GBP,MI,FL,United Kingdom,L,United Kingdom,50,"Mathematics, Hadoop, Scala, NLP, Kubernetes",Bachelor,3,Finance,2025-01-25,2025-02-22,1423,6.9,Machine Intelligence Group,88922
AI00224,Research Scientist,51882,USD,MI,CT,China,S,China,50,"Scala, R, SQL",Associate,3,Technology,2024-02-07,2024-03-23,1379,9.0,Quantum Computing Inc,103566
AI00225,Data Scientist,82051,EUR,MI,PT,Germany,M,Canada,100,"Java, Python, MLOps, Docker",Master,2,Automotive,2025-04-20,2025-05-24,1220,6.1,Predictive Systems,69417
AI00226,ML Ops Engineer,122331,USD,SE,FL,Canada,L,Canada,0,"SQL, NLP, Python",PhD,5,Retail,2025-02-08,2025-03-07,503,5.7,Cognitive Computing,27748
AI00227,AI Product Manager,159643,USD,SE,PT,United States,S,United States,100,"Data Visualization, Linux, GCP, Hadoop",Master,5,Gaming,2024-01-27,2024-03-03,951,5.3,Digital Transformation LLC,245370
AI00228,Research Scientist,254305,GBP,EX,FL,United Kingdom,M,United Kingdom,50,"Hadoop, Python, Linux, Mathematics",Bachelor,15,Transportation,2024-03-09,2024-03-26,1534,9.4,DeepTech Ventures,9547340
AI00229,Data Analyst,52027,USD,MI,PT,South Korea,M,South Korea,100,"Kubernetes, Linux, Tableau, MLOps, Statistics",Master,2,Retail,2024-04-18,2024-05-18,2036,5.7,Smart Analytics,58554
AI00230,Robotics Engineer,43072,USD,EN,PT,India,S,United Kingdom,100,"Docker, PyTorch, Spark, TensorFlow, NLP",Associate,0,Energy,2025-01-15,2025-03-10,700,8.3,Future Systems,114058
AI00231,Research Scientist,87011,EUR,MI,FL,France,L,India,50,"Tableau, Linux, PyTorch, Java, AWS",PhD,4,Gaming,2025-03-30,2025-05-13,2261,8.5,Future Systems,16758390
AI00232,AI Research Scientist,36734,USD,EN,FL,China,S,China,100,"Azure, Python, Mathematics",Master,1,Media,2024-10-11,2024-11-14,1214,9.2,AI Innovations,155935
AI00233,Head of AI,84897,USD,MI,CT,Ireland,L,Ireland,0,"TensorFlow, Linux, Deep Learning, Hadoop",Associate,3,Manufacturing,2024-10-07,2024-12-12,2463,5.9,TechCorp Inc,269419
AI00234,AI Research Scientist,173839,USD,SE,FL,United States,M,United States,100,"TensorFlow, Azure, Tableau, Data Visualization, Hadoop",Bachelor,5,Government,2025-02-04,2025-03-26,2409,5.1,Neural Networks Co,12334300
AI00235,ML Ops Engineer,59357,USD,EN,FT,South Korea,L,Israel,0,"NLP, Tableau, Kubernetes, SQL, GCP",Master,0,Transportation,2024-03-22,2024-04-13,2247,8.5,DeepTech Ventures,224254
AI00236,Data Scientist,51431,USD,EN,FL,Austria,M,United Kingdom,100,"Scala, Python, Data Visualization",Associate,0,Transportation,2024-06-20,2024-07-20,2424,8.7,Digital Transformation LLC,6346670
AI00237,Autonomous Systems Engineer,96506,USD,SE,FT,Ireland,S,Ireland,100,"Hadoop, Spark, Kubernetes, Scala",PhD,5,Finance,2024-07-03,2024-07-27,2137,8.6,Cloud AI Solutions,182259
AI00238,Data Analyst,59198,USD,EN,FT,Canada,S,Switzerland,50,"Linux, Kubernetes, Data Visualization, TensorFlow, Docker",Master,1,Manufacturing,2025-04-27,2025-06-09,2008,5.6,Algorithmic Solutions,107028
AI00239,Machine Learning Engineer,223757,EUR,EX,FL,Germany,S,Germany,0,"Git, Statistics, Data Visualization, Python, Scala",PhD,12,Education,2025-03-29,2025-05-28,1269,7.3,Smart Analytics,48978
AI00240,Deep Learning Engineer,74322,EUR,EN,FT,France,L,France,0,"Hadoop, Spark, Tableau, R, Python",Bachelor,1,Gaming,2024-12-16,2025-01-08,2090,7.9,Advanced Robotics,86161
AI00241,Research Scientist,120749,USD,MI,FL,United States,M,Netherlands,50,"TensorFlow, MLOps, Kubernetes, SQL, Java",Associate,2,Retail,2024-07-01,2024-08-30,1860,6.5,Cognitive Computing,67256
AI00242,NLP Engineer,138212,USD,EX,FT,Finland,S,Finland,50,"Hadoop, Azure, Java, MLOps",Master,15,Media,2024-02-19,2024-03-25,1176,5.6,Future Systems,51110
AI00243,Robotics Engineer,199039,USD,EX,PT,Canada,S,Canada,0,"Git, Docker, Statistics, Mathematics",Master,15,Real Estate,2024-09-19,2024-10-16,1566,6.2,AI Innovations,81918
AI00244,AI Specialist,105699,USD,SE,FL,Singapore,S,Sweden,0,"Spark, Git, Hadoop",PhD,6,Healthcare,2025-02-11,2025-03-23,593,6.6,AI Innovations,119972
AI00245,Research Scientist,38497,USD,EN,FL,Japan,S,Japan,100,"Python, Mathematics, PyTorch, Spark",Bachelor,0,Consulting,2025-03-06,2025-05-09,2043,7.7,DataVision Ltd,102456
AI00246,AI Product Manager,63141,USD,MI,CT,Japan,S,Japan,100,"R, Azure, MLOps",Associate,3,Manufacturing,2024-12-09,2025-02-08,1662,5.2,Digital Transformation LLC,138420
AI00247,AI Specialist,87871,USD,SE,CT,Austria,L,United Kingdom,100,"Git, Statistics, Mathematics, Hadoop, Java",Master,9,Telecommunications,2025-02-02,2025-04-16,906,9.1,AI Innovations,254568
AI00248,Research Scientist,255678,USD,EX,CT,United States,M,Australia,0,"SQL, Statistics, Mathematics, TensorFlow, GCP",Bachelor,18,Telecommunications,2024-04-12,2024-06-08,2029,7.3,DataVision Ltd,103450
AI00249,Data Analyst,132056,EUR,SE,CT,Netherlands,S,Netherlands,0,"Java, Azure, Tableau, Python",Master,7,Gaming,2024-10-05,2024-10-23,1085,6.5,Digital Transformation LLC,146821
AI00250,AI Research Scientist,146085,USD,SE,FT,United States,M,United States,100,"Git, Scala, NLP, Python",Associate,6,Technology,2024-11-09,2025-01-14,1642,6.4,Cognitive Computing,189673
AI00251,Data Engineer,85037,USD,MI,CT,Sweden,M,Sweden,50,"PyTorch, Python, Deep Learning, SQL, MLOps",Master,3,Finance,2024-10-17,2024-12-05,931,8.0,DeepTech Ventures,268595
AI00252,AI Product Manager,42661,USD,EN,PT,Ireland,M,Ireland,0,"Python, Linux, Tableau, SQL, MLOps",Bachelor,1,Finance,2024-12-25,2025-01-13,783,8.0,Digital Transformation LLC,249841
